idade,estado_civil,num_dependentes,renda_mensal,score_credito,num_emprestimos,valor_divida,historico_atraso,meses_emprego,tipo_conta,razao_divida_renda,inadimplente
45,Casado,1,2096.96,664,0,1799.46,0,11,Salário,0.0715,0
48,Casado,2,3902.88,765,1,2344.63,1,3,Poupança,0.0501,1
61,Casado,0,1478.15,651,1,653.42,0,10,Salário,0.0368,0
57,Solteiro,1,4964.27,478,2,951.98,0,43,Corrente,0.016,1
66,Divorciado,2,3883.88,272,2,1942.76,0,63,Salário,0.0417,1
39,Solteiro,1,10054.98,484,5,726.19,0,8,Corrente,0.006,0
46,Solteiro,3,1200.0,398,4,2345.27,0,79,Corrente,0.1629,0
42,Solteiro,4,4903.7,490,1,5829.68,1,30,Poupança,0.0991,0
69,Solteiro,0,4935.01,636,0,9355.87,0,18,Corrente,0.158,0
35,Solteiro,1,1923.61,612,0,2369.85,0,21,Corrente,0.1027,0
51,Solteiro,0,4738.13,878,0,6380.56,1,49,Salário,0.1122,1
24,Solteiro,0,6423.99,672,1,6851.24,0,5,Poupança,0.0889,0
66,Casado,1,4741.23,886,3,1833.02,0,4,Salário,0.0322,0
39,Divorciado,2,7961.16,707,4,13606.69,0,1,Salário,0.1424,0
37,Solteiro,1,1200.0,762,1,7801.26,0,13,Poupança,0.5418,0
51,Solteiro,0,2394.42,546,3,2061.69,0,19,Premium,0.0718,0
46,Divorciado,0,8187.64,438,3,10795.65,1,1,Corrente,0.1099,1
66,Divorciado,4,6780.07,532,1,11382.25,1,17,Corrente,0.1399,1
48,Casado,3,5851.28,598,3,1041.04,0,41,Corrente,0.0148,0
47,Solteiro,0,7583.04,505,5,424.42,1,97,Salário,0.0047,1
23,Casado,2,1200.0,449,4,7051.44,0,3,Corrente,0.4897,0
19,Solteiro,1,6489.03,662,2,25343.53,1,22,Poupança,0.3255,1
40,Solteiro,2,7160.93,449,1,10862.81,0,19,Poupança,0.1264,0
74,Casado,2,2853.25,369,1,14555.73,0,44,Salário,0.4251,1
70,Casado,3,11073.09,431,5,18485.89,0,4,Salário,0.1391,0
53,Casado,0,4990.87,564,1,585.45,0,12,Corrente,0.0098,0
53,Casado,1,1200.0,451,1,3802.16,1,56,Corrente,0.264,1
40,Solteiro,4,5453.18,565,1,3303.72,0,21,Poupança,0.0505,0
28,Solteiro,0,2700.35,690,1,6611.03,1,8,Salário,0.204,1
18,Casado,0,7412.49,686,0,3871.38,0,15,Corrente,0.0435,0
37,Divorciado,2,5869.86,500,3,307.69,0,51,Salário,0.0044,1
36,Solteiro,2,3005.19,404,2,1659.01,0,39,Corrente,0.046,0
28,Casado,2,8256.13,513,1,912.57,0,46,Corrente,0.0092,0
32,Solteiro,2,6848.63,698,1,12390.63,0,48,Corrente,0.1508,0
19,Solteiro,2,2430.2,733,2,3452.54,0,143,Salário,0.1184,0
52,Casado,0,4119.89,652,3,3762.11,1,17,Salário,0.0761,0
70,Solteiro,2,5792.29,780,4,5374.79,0,23,Poupança,0.0773,0
57,Casado,2,3589.34,859,3,8050.92,0,26,Salário,0.1869,0
43,Casado,3,3664.0,527,1,12050.13,0,9,Poupança,0.2741,0
41,Solteiro,0,4591.81,822,3,3703.68,0,43,Corrente,0.0672,0
35,Solteiro,0,1835.5,560,2,16113.34,1,20,Salário,0.7316,0
26,Solteiro,2,1200.0,752,2,2630.67,0,38,Corrente,0.1827,0
52,Viúvo,0,5097.84,706,2,3707.65,0,26,Premium,0.0606,0
50,Casado,0,1200.0,303,1,2998.06,0,21,Salário,0.2082,0
18,Casado,3,2017.4,455,1,238.21,0,35,Salário,0.0098,0
41,Solteiro,1,1200.0,416,2,11152.82,0,132,Poupança,0.7745,1
33,Casado,1,1200.0,332,1,5589.12,0,22,Salário,0.3881,0
27,Solteiro,0,5565.89,731,2,19.98,1,18,Corrente,0.0003,1
58,Casado,0,3944.23,910,1,23211.2,0,12,Poupança,0.4904,0
47,Casado,2,3854.0,561,2,4087.66,0,28,Corrente,0.0884,0
54,Casado,1,1210.25,728,3,3247.67,0,7,Poupança,0.2236,0
58,Solteiro,0,2860.38,822,0,2079.73,0,44,Poupança,0.0606,0
73,Solteiro,1,5441.14,631,1,8392.56,1,12,Corrente,0.1285,0
63,Solteiro,0,4369.78,596,2,8608.51,1,26,Corrente,0.1642,1
53,Casado,0,6556.69,563,0,4353.55,0,24,Poupança,0.0553,0
68,Divorciado,0,6912.73,680,1,7013.33,0,135,Premium,0.0845,0
45,Solteiro,1,3869.45,731,2,3580.49,1,2,Poupança,0.0771,0
74,Casado,0,1200.0,669,0,1352.25,0,26,Poupança,0.0939,0
61,Casado,1,2608.39,664,2,5869.99,0,8,Premium,0.1875,0
55,Solteiro,1,4255.78,592,0,10936.75,0,2,Salário,0.2142,1
69,Solteiro,1,2558.78,361,0,5498.51,0,11,Salário,0.1791,0
47,Solteiro,0,1863.44,734,1,2524.74,0,3,Poupança,0.1129,0
59,Casado,0,4674.38,407,4,3564.8,0,6,Poupança,0.0636,0
34,Casado,0,10575.76,692,2,6157.22,1,93,Corrente,0.0485,0
72,Casado,1,3279.53,713,1,40759.75,0,189,Salário,1.0357,0
53,Divorciado,2,4492.99,428,1,315.08,0,47,Corrente,0.0058,0
62,Casado,0,1219.91,508,2,2870.72,0,11,Salário,0.1961,0
44,Viúvo,2,7608.5,918,2,2546.17,0,12,Salário,0.0279,0
67,Casado,2,6686.86,588,1,5514.05,1,83,Poupança,0.0687,0
22,Divorciado,0,6514.34,416,0,3948.48,0,73,Corrente,0.0505,0
24,Divorciado,0,7899.49,720,1,5345.65,0,58,Corrente,0.0564,0
46,Casado,0,3431.65,484,2,6874.04,1,73,Poupança,0.1669,0
59,Divorciado,0,3743.96,311,3,9778.24,0,17,Corrente,0.2176,0
64,Divorciado,1,8774.7,677,2,14111.92,0,46,Corrente,0.134,0
43,Casado,0,6081.82,462,2,26610.6,0,23,Corrente,0.3646,1
55,Casado,3,1200.0,648,1,3977.07,0,6,Poupança,0.2762,0
49,Casado,1,5637.05,478,2,368.76,0,1,Poupança,0.0055,0
72,Divorciado,2,3045.75,706,2,5067.69,0,70,Corrente,0.1387,0
55,Casado,2,6745.43,627,1,7916.08,0,9,Poupança,0.0978,0
41,Divorciado,1,5520.48,211,4,605.68,0,10,Poupança,0.0091,0
73,Casado,3,1200.0,657,1,600.15,1,3,Poupança,0.0417,0
24,Viúvo,4,5172.08,556,2,15188.88,0,27,Salário,0.2447,1
74,Solteiro,1,5026.57,812,2,1626.29,0,34,Corrente,0.027,0
26,Casado,0,5408.66,659,3,5104.47,0,47,Poupança,0.0786,0
34,Casado,1,5938.82,713,0,945.41,0,23,Corrente,0.0133,0
64,Divorciado,0,8239.91,493,3,6385.04,0,64,Corrente,0.0646,0
59,Divorciado,1,5534.72,481,0,4081.1,0,22,Poupança,0.0614,0
73,Casado,1,4557.25,596,0,21744.98,0,9,Poupança,0.3976,0
60,Casado,1,7369.92,545,3,6903.12,0,9,Poupança,0.0781,0
54,Solteiro,2,10106.85,800,1,10490.83,0,35,Premium,0.0865,0
37,Viúvo,0,6787.68,577,2,16800.97,0,58,Salário,0.2063,1
18,Solteiro,1,5015.52,416,1,1226.85,0,148,Corrente,0.0204,0
25,Casado,1,5581.33,475,4,4160.78,1,67,Poupança,0.0621,1
34,Casado,2,5140.11,744,3,23036.35,0,303,Poupança,0.3735,0
20,Casado,2,4546.3,574,1,9549.08,0,37,Poupança,0.175,0
46,Solteiro,0,9912.93,566,3,6838.67,0,51,Poupança,0.0575,0
62,Solteiro,2,2627.37,759,1,6544.9,0,33,Premium,0.2076,0
72,Divorciado,0,7387.26,462,2,14932.92,0,1,Poupança,0.1685,0
45,Casado,2,4185.36,264,3,2242.24,0,63,Salário,0.0446,0
67,Solteiro,2,1200.0,472,2,7702.04,0,24,Poupança,0.5349,0
74,Casado,1,4029.21,636,2,12483.88,0,103,Salário,0.2582,0
67,Solteiro,2,3133.06,562,3,3332.98,0,0,Corrente,0.0887,0
44,Divorciado,3,5943.94,365,2,14998.34,1,81,Corrente,0.2103,0
36,Solteiro,2,4728.25,752,4,27201.86,0,21,Poupança,0.4794,0
73,Solteiro,1,1944.93,624,0,5608.47,0,18,Poupança,0.2403,0
31,Solteiro,2,8177.52,658,1,1484.97,0,9,Corrente,0.0151,0
41,Casado,1,7225.34,662,3,7086.58,0,88,Poupança,0.0817,1
22,Casado,2,8465.14,405,1,3068.48,0,9,Salário,0.0302,0
63,Casado,3,5092.41,645,1,7473.02,0,121,Salário,0.1223,0
55,Casado,0,4410.67,736,3,11260.43,0,10,Corrente,0.2127,0
22,Solteiro,0,6258.9,771,2,41109.01,1,41,Poupança,0.5473,1
30,Solteiro,0,3056.31,708,0,843.35,0,24,Salário,0.023,1
49,Solteiro,0,4825.15,676,0,14806.19,1,29,Premium,0.2557,1
48,Divorciado,1,4060.81,339,1,7297.21,1,5,Corrente,0.1497,1
63,Solteiro,0,1200.0,597,1,16393.63,0,26,Corrente,1.1384,0
33,Viúvo,2,4818.64,456,0,8262.14,1,65,Corrente,0.1429,0
70,Solteiro,0,3397.58,792,3,9310.93,0,4,Poupança,0.2284,0
43,Solteiro,0,3893.62,769,1,3727.55,0,25,Salário,0.0798,0
64,Solteiro,2,5409.46,457,3,11816.35,1,27,Corrente,0.182,1
31,Solteiro,1,7681.33,593,5,11973.42,0,73,Poupança,0.1299,0
20,Casado,1,2378.07,637,1,3652.61,1,21,Corrente,0.128,1
21,Casado,2,3658.6,735,5,9889.85,1,62,Corrente,0.2253,1
39,Solteiro,4,2587.29,348,0,8734.81,1,2,Poupança,0.2813,1
72,Casado,2,2424.55,268,2,8825.12,0,43,Poupança,0.3033,0
20,Casado,0,3013.58,605,5,5340.35,0,17,Corrente,0.1477,0
39,Divorciado,0,4008.87,220,3,687.63,0,41,Corrente,0.0143,0
24,Viúvo,4,5964.68,623,1,2281.19,0,20,Corrente,0.0319,0
71,Casado,2,5301.11,688,1,30190.58,1,45,Premium,0.4746,0
56,Divorciado,2,1857.86,785,1,5437.62,0,18,Salário,0.2439,1
61,Casado,2,7735.4,506,4,23827.16,0,6,Poupança,0.2567,0
58,Casado,0,6861.03,624,1,5576.28,1,34,Premium,0.0677,1
55,Casado,1,2247.04,697,2,7612.75,0,11,Poupança,0.2823,0
62,Solteiro,2,7560.28,423,1,3993.79,1,3,Corrente,0.044,1
18,Casado,3,5317.35,737,1,6466.81,0,15,Poupança,0.1013,0
67,Viúvo,0,4108.86,641,1,18881.0,0,10,Salário,0.3829,0
60,Solteiro,2,5395.2,509,1,9128.94,0,16,Poupança,0.141,0
60,Divorciado,0,4435.57,621,2,9815.6,0,10,Premium,0.1844,0
40,Divorciado,4,5862.7,579,1,12055.27,1,7,Poupança,0.1714,0
63,Solteiro,0,4968.29,717,1,1371.47,0,28,Premium,0.023,0
39,Casado,2,3656.43,545,2,224.05,0,14,Salário,0.0051,0
20,Divorciado,0,1200.0,634,1,7532.35,1,28,Salário,0.5231,0
69,Viúvo,2,5817.96,506,3,17259.05,0,17,Premium,0.2472,1
31,Solteiro,2,3565.86,459,2,2582.62,0,39,Corrente,0.0604,0
23,Solteiro,1,6444.87,625,2,34504.13,0,16,Poupança,0.4461,0
53,Casado,3,5704.19,465,1,3034.15,1,14,Corrente,0.0443,0
31,Solteiro,3,3630.84,720,0,674.94,1,89,Salário,0.0155,0
66,Solteiro,3,7057.47,688,3,1767.55,0,110,Poupança,0.0209,0
43,Solteiro,1,5012.1,485,3,21370.96,0,1,Corrente,0.3553,0
18,Solteiro,2,4909.11,632,1,1941.9,1,9,Poupança,0.033,1
72,Casado,2,4154.72,484,1,263.46,1,60,Corrente,0.0053,1
47,Casado,2,8708.89,359,1,1841.29,0,164,Poupança,0.0176,0
32,Casado,1,2716.83,510,2,2170.96,0,60,Corrente,0.0666,0
56,Casado,2,3693.31,592,0,8265.68,0,34,Premium,0.1865,0
48,Casado,0,1406.66,678,5,4103.92,0,12,Poupança,0.2431,0
19,Solteiro,1,6316.83,622,0,21825.48,0,42,Premium,0.2879,0
61,Solteiro,0,3044.63,736,5,17843.11,0,55,Corrente,0.4884,0
40,Solteiro,0,3324.91,452,0,4737.93,0,41,Corrente,0.1187,0
57,Solteiro,0,3207.66,543,1,14001.26,1,72,Premium,0.3637,0
69,Solteiro,0,4656.8,846,1,16148.37,0,45,Poupança,0.289,0
52,Solteiro,2,1373.1,310,1,5430.74,1,94,Corrente,0.3296,1
56,Solteiro,1,1200.0,532,5,453.67,0,128,Salário,0.0315,0
32,Casado,0,5644.26,439,1,4741.44,1,2,Corrente,0.07,1
31,Casado,2,1200.0,570,0,299.3,0,12,Corrente,0.0208,0
41,Divorciado,3,6635.34,534,5,26133.24,0,46,Salário,0.3282,0
66,Casado,3,8396.32,690,1,4772.24,0,0,Salário,0.0474,0
47,Casado,3,4089.44,638,0,7840.03,0,14,Poupança,0.1598,0
37,Solteiro,4,7748.73,404,0,15143.42,0,11,Corrente,0.1629,0
62,Casado,2,4439.36,511,1,11405.35,1,2,Corrente,0.2141,1
66,Solteiro,4,8498.1,599,4,54.35,0,62,Corrente,0.0005,1
69,Casado,3,3359.46,710,0,6836.99,1,17,Poupança,0.1696,0
35,Casado,1,1200.0,964,2,3918.19,0,6,Corrente,0.2721,0
58,Casado,3,4300.22,705,1,29737.67,0,69,Poupança,0.5763,0
51,Solteiro,2,8769.91,448,1,11541.81,0,5,Salário,0.1097,0
43,Casado,2,5837.42,585,2,344.49,0,38,Premium,0.0049,1
40,Divorciado,3,3211.69,627,2,5959.72,0,4,Salário,0.1546,0
24,Casado,1,5322.25,522,2,3515.3,0,1,Corrente,0.055,1
33,Casado,1,6927.81,670,1,7170.49,0,12,Poupança,0.0863,0
49,Casado,2,4285.96,259,0,870.85,0,72,Premium,0.0169,0
68,Solteiro,2,11065.98,682,2,3944.93,0,43,Corrente,0.0297,0
67,Casado,3,3206.46,528,2,4339.02,0,22,Corrente,0.1128,0
28,Casado,3,7006.28,583,1,15759.12,0,117,Corrente,0.1874,0
56,Solteiro,2,6404.84,819,1,2696.15,0,61,Poupança,0.0351,0
22,Solteiro,4,2750.43,410,3,3174.39,1,15,Premium,0.0962,1
56,Divorciado,0,3438.9,640,0,10467.61,0,2,Poupança,0.2537,0
37,Casado,4,7045.25,719,2,22024.67,1,0,Poupança,0.2605,1
43,Casado,0,4861.97,625,2,4501.86,0,71,Poupança,0.0772,0
58,Casado,2,5345.18,357,1,9533.48,1,87,Salário,0.1486,0
42,Casado,0,1200.0,802,1,2504.29,0,24,Corrente,0.1739,0
64,Casado,2,6140.0,568,2,3531.14,0,34,Poupança,0.0479,0
48,Solteiro,1,5218.24,520,2,15280.91,0,1,Premium,0.244,0
74,Casado,0,4340.22,553,4,5779.88,1,42,Premium,0.111,1
54,Casado,2,5402.23,542,2,2299.95,0,40,Corrente,0.0355,0
34,Solteiro,2,3476.96,421,0,3946.33,1,28,Corrente,0.0946,1
62,Casado,0,3020.24,624,1,10059.73,0,66,Premium,0.2776,0
41,Solteiro,2,3895.29,510,2,8.61,0,81,Premium,0.0002,0
48,Casado,0,3339.49,700,1,4041.98,1,61,Corrente,0.1009,0
25,Casado,0,9951.32,677,3,23707.27,0,52,Corrente,0.1985,0
24,Casado,0,6779.68,843,0,11535.92,0,7,Corrente,0.1418,0
50,Casado,2,2078.83,568,0,13929.42,1,76,Poupança,0.5584,0
28,Viúvo,2,9590.74,479,1,210.78,0,4,Corrente,0.0018,0
74,Casado,2,3417.86,379,3,6386.39,0,1,Corrente,0.1557,1
66,Casado,3,4573.64,929,2,17559.55,0,20,Salário,0.3199,0
57,Casado,2,6743.54,699,2,9683.52,1,78,Corrente,0.1197,1
59,Solteiro,2,1200.0,496,1,873.48,0,25,Premium,0.0607,0
51,Solteiro,4,3907.44,853,4,18844.58,0,11,Poupança,0.4019,0
21,Casado,1,3066.67,803,3,7453.56,0,24,Poupança,0.2025,0
40,Solteiro,0,5012.7,397,1,957.45,1,2,Premium,0.0159,0
46,Casado,0,5425.12,486,3,24963.58,0,31,Corrente,0.3835,0
70,Casado,2,4306.85,580,4,54251.84,0,21,Corrente,1.0497,0
30,Casado,1,4190.88,439,1,1486.74,1,32,Poupança,0.0296,0
46,Solteiro,0,7162.83,585,1,6951.94,1,1,Poupança,0.0809,0
37,Divorciado,3,5253.71,706,2,4299.6,0,105,Poupança,0.0682,0
25,Casado,4,4603.56,394,1,4640.5,0,19,Premium,0.084,0
23,Casado,0,4869.68,643,3,18382.85,0,15,Premium,0.3146,1
38,Solteiro,0,9089.72,775,2,6044.22,0,5,Corrente,0.0554,0
22,Casado,0,4931.68,660,1,853.29,0,16,Corrente,0.0144,0
21,Solteiro,1,3213.88,588,1,8913.3,0,69,Poupança,0.2311,1
37,Casado,3,1200.0,499,2,4149.6,0,77,Premium,0.2882,0
29,Solteiro,2,1200.0,724,0,8498.6,0,31,Corrente,0.5902,0
49,Divorciado,0,3332.44,423,1,3738.25,0,10,Corrente,0.0935,0
19,Solteiro,1,4229.06,636,0,24470.59,0,49,Corrente,0.4822,0
35,Casado,0,3110.95,603,3,5644.56,0,8,Premium,0.1512,0
43,Solteiro,1,5377.86,768,0,2195.22,0,24,Corrente,0.034,0
72,Casado,1,3078.73,512,0,15229.31,0,59,Poupança,0.4122,1
54,Casado,2,2213.78,525,3,6684.07,1,43,Corrente,0.2516,0
68,Casado,1,6031.61,413,0,6825.57,0,16,Poupança,0.0943,0
37,Solteiro,3,7923.49,665,2,12707.48,1,30,Corrente,0.1336,1
43,Solteiro,0,1732.08,536,1,3314.18,1,124,Poupança,0.1595,1
41,Solteiro,2,5109.29,470,3,11180.9,0,62,Corrente,0.1824,1
68,Viúvo,0,1200.0,484,0,2415.23,1,12,Corrente,0.1677,1
72,Casado,1,1200.0,680,0,6188.88,0,25,Corrente,0.4298,0
72,Solteiro,3,3028.09,434,1,881.55,0,25,Salário,0.0243,1
60,Viúvo,2,7337.28,447,4,1218.38,0,1,Salário,0.0138,0
46,Solteiro,0,2553.23,734,3,11384.0,0,13,Corrente,0.3716,0
48,Casado,1,2459.75,575,1,12041.65,0,9,Corrente,0.408,1
73,Casado,2,4590.22,743,1,14584.55,1,17,Poupança,0.2648,0
34,Divorciado,3,4592.71,546,0,406.01,0,20,Corrente,0.0074,0
37,Casado,2,2537.17,599,1,700.57,1,10,Salário,0.023,0
69,Casado,0,9465.55,623,1,7452.72,1,38,Corrente,0.0656,0
40,Viúvo,1,3836.59,808,3,9942.22,1,7,Poupança,0.216,1
31,Solteiro,0,4783.96,795,0,356.42,0,42,Poupança,0.0062,0
49,Viúvo,0,3495.55,772,3,7505.68,0,19,Premium,0.1789,0
36,Divorciado,2,5599.93,505,0,32977.47,0,10,Salário,0.4907,0
68,Divorciado,2,7587.39,451,3,26088.88,0,19,Corrente,0.2865,0
69,Solteiro,0,8659.16,714,1,4827.33,0,30,Corrente,0.0465,0
35,Solteiro,2,2594.34,806,0,4886.67,0,5,Poupança,0.157,0
48,Casado,2,7251.99,774,3,5202.45,1,8,Corrente,0.0598,0
74,Casado,2,5874.2,601,1,3757.5,0,27,Corrente,0.0533,1
60,Casado,0,6936.34,709,3,306.3,0,14,Premium,0.0037,0
30,Divorciado,1,4270.3,711,3,1921.49,0,31,Corrente,0.0375,1
51,Casado,0,4032.4,622,5,1460.22,0,59,Salário,0.0302,0
53,Solteiro,0,6839.29,628,3,22677.67,1,2,Corrente,0.2763,1
55,Casado,1,6886.73,614,1,5056.35,1,27,Corrente,0.0612,1
19,Solteiro,1,8414.3,481,1,8816.68,0,70,Corrente,0.0873,0
35,Solteiro,0,4996.37,497,2,10298.0,0,11,Corrente,0.1718,0
66,Solteiro,0,4232.71,494,1,1379.9,1,40,Corrente,0.0272,1
31,Divorciado,3,1200.0,360,2,11258.83,0,20,Premium,0.7819,0
35,Casado,2,1200.0,621,1,1289.96,0,7,Poupança,0.0896,0
36,Casado,1,3514.37,593,2,4631.25,0,38,Corrente,0.1098,0
28,Casado,3,1747.35,714,1,2092.09,0,68,Corrente,0.0998,0
26,Casado,0,6535.33,789,0,3954.79,1,9,Premium,0.0504,0
37,Divorciado,1,1224.95,798,4,8707.1,0,1,Corrente,0.5923,0
67,Divorciado,3,3246.74,812,3,12495.52,0,7,Corrente,0.3207,1
18,Casado,1,3344.93,486,1,2716.22,1,66,Salário,0.0677,0
34,Divorciado,0,7511.86,385,0,737.55,0,15,Poupança,0.0082,0
21,Casado,1,2979.4,739,2,15362.92,0,22,Corrente,0.4297,0
50,Casado,1,5631.03,807,1,247.25,0,17,Poupança,0.0037,1
32,Divorciado,2,4989.27,833,2,506.9,1,79,Corrente,0.0085,0
63,Casado,1,6758.22,672,3,7176.28,1,43,Poupança,0.0885,0
51,Casado,1,6625.54,300,1,5429.92,0,9,Corrente,0.0683,1
62,Solteiro,0,4416.4,654,1,13838.18,1,46,Salário,0.2611,0
54,Casado,1,1200.0,683,0,47.05,1,3,Poupança,0.0033,0
42,Casado,0,3920.65,787,1,3326.14,0,33,Corrente,0.0707,0
67,Casado,3,4450.11,814,2,6976.5,0,11,Poupança,0.1306,0
45,Casado,2,5215.02,736,0,2573.15,1,16,Corrente,0.0411,0
72,Solteiro,1,2656.11,511,4,562.91,0,8,Premium,0.0177,0
74,Divorciado,2,7352.25,445,2,13727.41,0,20,Corrente,0.1556,1
51,Solteiro,0,4534.05,680,1,38476.14,0,7,Corrente,0.7072,1
56,Divorciado,1,2198.76,481,2,7591.65,0,0,Salário,0.2877,0
32,Solteiro,1,3354.43,821,1,7626.99,0,77,Corrente,0.1895,0
64,Casado,1,9321.36,344,1,7038.29,0,56,Corrente,0.0629,0
56,Casado,2,6160.94,685,2,4078.21,0,22,Salário,0.0552,1
69,Divorciado,4,7121.14,647,0,14559.4,1,5,Salário,0.1704,1
33,Solteiro,1,1896.03,568,1,29452.36,0,14,Corrente,1.2945,0
62,Divorciado,1,2777.93,461,0,5751.42,0,51,Poupança,0.1725,1
44,Casado,2,2796.44,290,0,3358.7,0,17,Poupança,0.1001,1
28,Casado,0,4960.98,520,2,3233.33,0,56,Salário,0.0543,0
27,Casado,0,4065.0,522,5,1339.24,1,14,Poupança,0.0275,0
50,Solteiro,4,3276.26,766,2,2304.53,0,24,Poupança,0.0586,1
36,Casado,3,3589.83,482,5,2025.97,0,55,Salário,0.047,0
23,Solteiro,4,2514.91,667,2,10919.14,0,22,Corrente,0.3618,1
42,Solteiro,0,4050.4,406,1,4160.46,1,15,Poupança,0.0856,1
55,Casado,0,7283.04,672,3,261.31,1,23,Poupança,0.003,0
36,Casado,1,1200.0,264,0,1677.21,0,83,Poupança,0.1165,1
72,Solteiro,3,5366.2,914,0,4587.31,1,75,Poupança,0.0712,1
62,Solteiro,0,7950.23,578,4,2700.68,1,6,Corrente,0.0283,1
47,Solteiro,0,4042.03,180,2,146.69,1,20,Poupança,0.003,0
71,Solteiro,0,3177.81,492,4,13196.84,1,48,Poupança,0.3461,0
42,Casado,2,6810.58,468,0,721.52,1,0,Salário,0.0088,1
25,Solteiro,2,2039.45,501,3,19485.68,0,11,Corrente,0.7962,0
20,Divorciado,2,4443.27,545,1,6670.5,0,1,Salário,0.1251,1
71,Solteiro,0,1900.39,500,1,1528.41,1,95,Corrente,0.067,1
72,Solteiro,2,1200.0,477,3,37784.51,1,63,Salário,2.6239,1
60,Divorciado,1,4120.04,426,1,8805.91,0,3,Poupança,0.1781,0
23,Solteiro,0,1341.51,723,2,19058.89,0,15,Poupança,1.1839,0
34,Casado,0,4470.82,780,3,20592.78,0,43,Premium,0.3838,0
20,Viúvo,1,7287.57,561,3,2131.72,0,10,Poupança,0.0244,0
20,Divorciado,1,9135.64,597,0,3612.57,0,38,Corrente,0.033,0
32,Casado,4,4733.82,431,0,5591.42,0,12,Poupança,0.0984,0
50,Solteiro,1,7048.04,610,4,13211.36,1,57,Poupança,0.1562,1
21,Casado,1,5497.41,634,2,3467.68,0,6,Salário,0.0526,0
74,Viúvo,2,3542.22,567,1,9341.9,0,32,Corrente,0.2198,0
43,Divorciado,2,1200.0,659,0,2850.07,0,26,Corrente,0.1979,0
33,Solteiro,0,8566.23,646,0,416.75,1,6,Corrente,0.0041,1
47,Casado,2,1877.24,441,4,364.3,0,44,Poupança,0.0162,0
63,Solteiro,0,7956.93,778,1,3578.6,0,10,Poupança,0.0375,0
35,Solteiro,1,5842.02,568,3,4393.35,0,5,Salário,0.0627,0
20,Casado,2,2059.97,851,1,8736.27,1,59,Corrente,0.3534,0
20,Solteiro,2,5280.0,663,1,9543.66,0,9,Poupança,0.1506,0
66,Solteiro,1,9832.28,895,2,1137.53,0,110,Premium,0.0096,0
24,Solteiro,0,8339.13,776,3,4206.75,1,37,Corrente,0.042,0
54,Casado,1,3218.22,634,1,3457.22,0,156,Poupança,0.0895,0
39,Solteiro,1,2720.05,491,1,396.82,0,43,Premium,0.0122,1
62,Casado,3,4750.52,494,2,1080.03,1,1,Corrente,0.0189,0
21,Solteiro,1,4086.22,679,0,27723.74,1,64,Poupança,0.5654,1
69,Viúvo,3,7499.34,621,1,558.35,0,147,Corrente,0.0062,0
57,Solteiro,1,6348.97,511,2,15904.92,1,23,Corrente,0.2088,0
43,Casado,3,1200.0,724,0,18161.1,0,50,Salário,1.2612,0
29,Solteiro,0,5646.69,605,2,53998.52,1,32,Corrente,0.7969,1
73,Solteiro,0,4052.27,725,0,330.67,0,4,Salário,0.0068,0
35,Solteiro,0,4592.77,453,2,2710.02,0,7,Poupança,0.0492,0
45,Solteiro,0,5122.36,749,3,2291.97,1,2,Corrente,0.0373,0
40,Solteiro,3,7496.82,675,3,11375.6,1,54,Corrente,0.1264,1
31,Casado,2,6944.48,779,2,9882.57,0,36,Salário,0.1186,0
41,Casado,2,2625.64,746,2,6690.13,1,0,Corrente,0.2123,0
26,Solteiro,1,4353.47,587,1,6251.14,1,46,Corrente,0.1197,0
18,Casado,2,3378.7,575,1,2105.07,0,4,Corrente,0.0519,0
34,Casado,2,1200.0,867,0,20127.63,0,79,Poupança,1.3978,0
24,Solteiro,3,4226.57,556,2,9672.33,0,106,Corrente,0.1907,0
41,Casado,2,9111.89,712,0,536.89,1,0,Premium,0.0049,0
67,Solteiro,2,1200.0,542,1,1329.65,0,29,Corrente,0.0923,0
27,Solteiro,0,4439.85,320,2,4263.45,0,26,Corrente,0.08,0
18,Casado,4,4359.65,415,2,31021.33,0,12,Poupança,0.593,1
24,Viúvo,0,5219.34,660,1,31862.05,0,134,Corrente,0.5087,0
46,Viúvo,1,2093.19,705,1,1878.74,0,19,Salário,0.0748,1
33,Viúvo,3,1200.0,661,2,28053.94,0,3,Premium,1.9482,1
45,Casado,0,1200.0,771,4,2251.95,0,59,Poupança,0.1564,0
19,Solteiro,0,7827.33,658,2,4721.58,1,26,Salário,0.0503,0
36,Solteiro,1,2043.29,483,1,15090.86,0,32,Salário,0.6155,1
41,Solteiro,1,3251.09,689,3,5718.0,0,18,Corrente,0.1466,0
42,Solteiro,3,9761.58,625,0,2746.49,0,25,Corrente,0.0234,0
49,Solteiro,3,2664.36,513,1,37664.35,1,19,Poupança,1.178,1
62,Casado,1,5356.0,670,0,5615.89,0,22,Premium,0.0874,0
44,Solteiro,4,7159.53,611,1,15754.45,0,3,Salário,0.1834,0
65,Solteiro,2,7039.3,509,2,5372.31,1,28,Poupança,0.0636,1
48,Casado,3,1200.0,573,2,5477.47,0,16,Corrente,0.3804,0
32,Casado,0,2716.62,812,3,3556.53,0,0,Salário,0.1091,0
31,Divorciado,1,5255.91,807,2,5149.97,0,24,Poupança,0.0817,0
36,Solteiro,0,9322.54,628,1,423.87,1,11,Premium,0.0038,0
52,Casado,0,2596.22,608,2,1153.95,0,75,Salário,0.037,0
